filename,test_number,expected_vul,expected_cwe,semgrep_found_vul,semgrep_cwes,classification
cleaned_BenchmarkTest01565.sarif,01565,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01566.sarif,01566,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01567.sarif,01567,False,327,False,,TN
cleaned_BenchmarkTest01568.sarif,01568,True,90,True,"79, 90",TP
cleaned_BenchmarkTest01569.sarif,01569,False,90,True,"79, 90",FP
cleaned_BenchmarkTest01570.sarif,01570,False,22,True,22,FP
cleaned_BenchmarkTest01571.sarif,01571,True,22,True,22,TP
cleaned_BenchmarkTest01572.sarif,01572,True,22,True,22,TP
cleaned_BenchmarkTest01573.sarif,01573,False,22,True,22,FP
cleaned_BenchmarkTest01574.sarif,01574,False,22,True,22,FP
cleaned_BenchmarkTest01575.sarif,01575,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01576.sarif,01576,False,328,False,,TN
cleaned_BenchmarkTest01577.sarif,01577,True,328,True,328,TP
cleaned_BenchmarkTest01578.sarif,01578,False,328,False,,TN
cleaned_BenchmarkTest01579.sarif,01579,True,328,False,,FN_Missed
cleaned_BenchmarkTest01580.sarif,01580,True,328,False,,FN_Missed
cleaned_BenchmarkTest01581.sarif,01581,False,328,False,,TN
cleaned_BenchmarkTest01582.sarif,01582,False,328,False,,TN
cleaned_BenchmarkTest01583.sarif,01583,True,79,True,79,TP
cleaned_BenchmarkTest01584.sarif,01584,True,79,True,79,TP
cleaned_BenchmarkTest01585.sarif,01585,False,79,True,79,FP
cleaned_BenchmarkTest01586.sarif,01586,False,79,True,79,FP
cleaned_BenchmarkTest01587.sarif,01587,True,79,True,79,TP
cleaned_BenchmarkTest01588.sarif,01588,False,79,True,79,FP
cleaned_BenchmarkTest01589.sarif,01589,True,79,True,79,TP
cleaned_BenchmarkTest01590.sarif,01590,True,79,True,79,TP
cleaned_BenchmarkTest01591.sarif,01591,False,79,True,79,FP
cleaned_BenchmarkTest01592.sarif,01592,True,79,True,79,TP
cleaned_BenchmarkTest01593.sarif,01593,False,79,True,79,FP
cleaned_BenchmarkTest01594.sarif,01594,True,79,True,79,TP
cleaned_BenchmarkTest01595.sarif,01595,False,79,True,79,FP
cleaned_BenchmarkTest01596.sarif,01596,True,79,True,79,TP
cleaned_BenchmarkTest01597.sarif,01597,True,79,True,79,TP
cleaned_BenchmarkTest01598.sarif,01598,True,79,True,79,TP
cleaned_BenchmarkTest01599.sarif,01599,False,79,True,79,FP
cleaned_BenchmarkTest01600.sarif,01600,False,78,True,78,FP
cleaned_BenchmarkTest01601.sarif,01601,True,78,True,78,TP
cleaned_BenchmarkTest01602.sarif,01602,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01603.sarif,01603,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01604.sarif,01604,False,614,True,352,FP
cleaned_BenchmarkTest01605.sarif,01605,False,614,True,352,FP
cleaned_BenchmarkTest01606.sarif,01606,False,78,True,78,FP
cleaned_BenchmarkTest01607.sarif,01607,False,78,True,78,FP
cleaned_BenchmarkTest01608.sarif,01608,False,78,True,78,FP
cleaned_BenchmarkTest01609.sarif,01609,True,78,True,78,TP
cleaned_BenchmarkTest01610.sarif,01610,True,78,True,78,TP
cleaned_BenchmarkTest01611.sarif,01611,False,330,True,352,FP
cleaned_BenchmarkTest01612.sarif,01612,False,330,True,352,FP
cleaned_BenchmarkTest01613.sarif,01613,False,330,True,352,FP
cleaned_BenchmarkTest01614.sarif,01614,False,330,True,352,FP
cleaned_BenchmarkTest01615.sarif,01615,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01616.sarif,01616,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01617.sarif,01617,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01618.sarif,01618,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01619.sarif,01619,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01620.sarif,01620,True,89,True,89,TP
cleaned_BenchmarkTest01621.sarif,01621,True,89,True,89,TP
cleaned_BenchmarkTest01622.sarif,01622,False,89,True,89,FP
cleaned_BenchmarkTest01623.sarif,01623,True,89,True,89,TP
cleaned_BenchmarkTest01624.sarif,01624,True,89,True,89,TP
cleaned_BenchmarkTest01625.sarif,01625,True,89,True,"79, 89",TP
cleaned_BenchmarkTest01626.sarif,01626,True,89,True,89,TP
cleaned_BenchmarkTest01627.sarif,01627,True,89,True,89,TP
cleaned_BenchmarkTest01628.sarif,01628,False,89,True,89,FP
cleaned_BenchmarkTest01629.sarif,01629,False,89,True,89,FP
cleaned_BenchmarkTest01630.sarif,01630,True,89,True,89,TP
cleaned_BenchmarkTest01631.sarif,01631,True,89,True,89,TP
cleaned_BenchmarkTest01632.sarif,01632,False,643,True,"79, 643",FP
cleaned_BenchmarkTest01633.sarif,01633,False,643,True,"79, 643",FP
cleaned_BenchmarkTest01634.sarif,01634,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01635.sarif,01635,False,327,False,,TN
cleaned_BenchmarkTest01636.sarif,01636,False,327,False,,TN
cleaned_BenchmarkTest01637.sarif,01637,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01638.sarif,01638,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01639.sarif,01639,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01640.sarif,01640,False,327,False,,TN
cleaned_BenchmarkTest01641.sarif,01641,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01642.sarif,01642,True,22,True,22,TP
cleaned_BenchmarkTest01643.sarif,01643,True,22,True,22,TP
cleaned_BenchmarkTest01644.sarif,01644,False,22,True,22,FP
cleaned_BenchmarkTest01645.sarif,01645,True,22,True,22,TP
cleaned_BenchmarkTest01646.sarif,01646,False,22,True,22,FP
cleaned_BenchmarkTest01647.sarif,01647,True,22,True,22,TP
cleaned_BenchmarkTest01648.sarif,01648,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01649.sarif,01649,True,328,True,328,TP
cleaned_BenchmarkTest01650.sarif,01650,True,328,True,328,TP
cleaned_BenchmarkTest01651.sarif,01651,True,328,True,328,TP
cleaned_BenchmarkTest01652.sarif,01652,False,328,False,,TN
cleaned_BenchmarkTest01653.sarif,01653,True,328,True,328,TP
cleaned_BenchmarkTest01654.sarif,01654,True,328,False,,FN_Missed
cleaned_BenchmarkTest01655.sarif,01655,False,328,False,,TN
cleaned_BenchmarkTest01656.sarif,01656,False,328,False,,TN
cleaned_BenchmarkTest01657.sarif,01657,True,79,True,79,TP
cleaned_BenchmarkTest01658.sarif,01658,True,79,True,79,TP
cleaned_BenchmarkTest01659.sarif,01659,False,79,True,79,FP
cleaned_BenchmarkTest01660.sarif,01660,True,79,True,79,TP
cleaned_BenchmarkTest01661.sarif,01661,False,79,True,79,FP
cleaned_BenchmarkTest01662.sarif,01662,True,79,True,79,TP
cleaned_BenchmarkTest01663.sarif,01663,False,79,True,79,FP
cleaned_BenchmarkTest01664.sarif,01664,False,79,True,79,FP
cleaned_BenchmarkTest01665.sarif,01665,True,79,True,79,TP
cleaned_BenchmarkTest01666.sarif,01666,True,79,True,79,TP
cleaned_BenchmarkTest01667.sarif,01667,True,79,True,79,TP
cleaned_BenchmarkTest01668.sarif,01668,False,79,True,79,FP
cleaned_BenchmarkTest01669.sarif,01669,False,79,True,79,FP
cleaned_BenchmarkTest01670.sarif,01670,True,79,True,79,TP
cleaned_BenchmarkTest01671.sarif,01671,False,79,True,79,FP
cleaned_BenchmarkTest01672.sarif,01672,False,78,True,78,FP
cleaned_BenchmarkTest01673.sarif,01673,True,78,True,78,TP
cleaned_BenchmarkTest01674.sarif,01674,True,78,True,78,TP
cleaned_BenchmarkTest01675.sarif,01675,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01676.sarif,01676,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01677.sarif,01677,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01678.sarif,01678,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01679.sarif,01679,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01680.sarif,01680,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01681.sarif,01681,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01682.sarif,01682,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01683.sarif,01683,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01684.sarif,01684,False,614,True,352,FP
cleaned_BenchmarkTest01685.sarif,01685,True,78,True,78,TP
cleaned_BenchmarkTest01686.sarif,01686,False,78,True,78,FP
cleaned_BenchmarkTest01687.sarif,01687,False,78,True,78,FP
cleaned_BenchmarkTest01688.sarif,01688,False,78,True,78,FP
cleaned_BenchmarkTest01689.sarif,01689,True,78,True,78,TP
cleaned_BenchmarkTest01690.sarif,01690,True,78,True,78,TP
cleaned_BenchmarkTest01691.sarif,01691,True,78,True,78,TP
cleaned_BenchmarkTest01692.sarif,01692,False,78,True,78,FP
cleaned_BenchmarkTest01693.sarif,01693,False,78,True,78,FP
cleaned_BenchmarkTest01694.sarif,01694,False,330,True,352,FP
cleaned_BenchmarkTest01695.sarif,01695,False,330,True,352,FP
cleaned_BenchmarkTest01696.sarif,01696,False,330,True,352,FP
cleaned_BenchmarkTest01697.sarif,01697,False,330,True,352,FP
cleaned_BenchmarkTest01698.sarif,01698,False,330,True,352,FP
cleaned_BenchmarkTest01699.sarif,01699,False,330,True,352,FP
cleaned_BenchmarkTest01700.sarif,01700,False,330,True,352,FP
cleaned_BenchmarkTest01701.sarif,01701,False,330,True,352,FP
cleaned_BenchmarkTest01702.sarif,01702,False,330,True,352,FP
cleaned_BenchmarkTest01703.sarif,01703,False,330,True,352,FP
cleaned_BenchmarkTest01704.sarif,01704,False,330,True,352,FP
cleaned_BenchmarkTest01705.sarif,01705,False,330,True,352,FP
cleaned_BenchmarkTest01706.sarif,01706,False,330,True,352,FP
cleaned_BenchmarkTest01707.sarif,01707,False,330,True,352,FP
cleaned_BenchmarkTest01708.sarif,01708,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01709.sarif,01709,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01710.sarif,01710,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01711.sarif,01711,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01712.sarif,01712,True,89,True,89,TP
cleaned_BenchmarkTest01713.sarif,01713,False,89,True,89,FP
cleaned_BenchmarkTest01714.sarif,01714,False,89,True,89,FP
cleaned_BenchmarkTest01715.sarif,01715,True,89,True,89,TP
cleaned_BenchmarkTest01716.sarif,01716,True,89,True,89,TP
cleaned_BenchmarkTest01717.sarif,01717,False,89,True,89,FP
cleaned_BenchmarkTest01718.sarif,01718,True,89,True,89,TP
cleaned_BenchmarkTest01719.sarif,01719,False,89,True,89,FP
cleaned_BenchmarkTest01720.sarif,01720,True,89,True,89,TP
cleaned_BenchmarkTest01721.sarif,01721,True,89,True,89,TP
cleaned_BenchmarkTest01722.sarif,01722,False,89,True,89,FP
cleaned_BenchmarkTest01723.sarif,01723,True,89,True,"79, 89",TP
cleaned_BenchmarkTest01724.sarif,01724,True,89,True,89,TP
cleaned_BenchmarkTest01725.sarif,01725,True,89,True,89,TP
cleaned_BenchmarkTest01726.sarif,01726,True,89,True,89,TP
cleaned_BenchmarkTest01727.sarif,01727,True,89,True,89,TP
cleaned_BenchmarkTest01728.sarif,01728,True,89,True,89,TP
cleaned_BenchmarkTest01729.sarif,01729,False,89,True,89,FP
cleaned_BenchmarkTest01730.sarif,01730,True,89,True,89,TP
cleaned_BenchmarkTest01731.sarif,01731,True,89,True,89,TP
cleaned_BenchmarkTest01732.sarif,01732,False,89,True,89,FP
cleaned_BenchmarkTest01733.sarif,01733,True,89,True,89,TP
cleaned_BenchmarkTest01734.sarif,01734,True,643,True,"79, 643",TP
cleaned_BenchmarkTest01735.sarif,01735,False,643,True,"79, 643",FP
cleaned_BenchmarkTest01736.sarif,01736,True,643,True,"79, 643",TP
cleaned_BenchmarkTest01737.sarif,01737,False,327,False,,TN
cleaned_BenchmarkTest01738.sarif,01738,False,327,False,,TN
cleaned_BenchmarkTest01739.sarif,01739,False,327,False,,TN
cleaned_BenchmarkTest01740.sarif,01740,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01741.sarif,01741,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01742.sarif,01742,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01743.sarif,01743,False,90,True,90,FP
cleaned_BenchmarkTest01744.sarif,01744,False,22,True,22,FP
cleaned_BenchmarkTest01745.sarif,01745,False,22,True,22,FP
cleaned_BenchmarkTest01746.sarif,01746,False,22,True,22,FP
cleaned_BenchmarkTest01747.sarif,01747,False,22,True,22,FP
cleaned_BenchmarkTest01748.sarif,01748,False,22,True,22,FP
cleaned_BenchmarkTest01749.sarif,01749,False,22,True,22,FP
cleaned_BenchmarkTest01750.sarif,01750,False,22,True,22,FP
cleaned_BenchmarkTest01751.sarif,01751,False,22,True,22,FP
cleaned_BenchmarkTest01752.sarif,01752,False,22,True,22,FP
cleaned_BenchmarkTest01753.sarif,01753,False,90,True,90,FP
cleaned_BenchmarkTest01754.sarif,01754,False,90,True,90,FP
cleaned_BenchmarkTest01755.sarif,01755,False,90,True,90,FP
cleaned_BenchmarkTest01756.sarif,01756,False,90,True,90,FP
cleaned_BenchmarkTest01757.sarif,01757,True,328,True,328,TP
cleaned_BenchmarkTest01758.sarif,01758,False,328,False,,TN
cleaned_BenchmarkTest01759.sarif,01759,False,328,False,,TN
cleaned_BenchmarkTest01760.sarif,01760,False,328,False,,TN
cleaned_BenchmarkTest01761.sarif,01761,True,328,True,328,TP
cleaned_BenchmarkTest01762.sarif,01762,False,328,False,,TN
cleaned_BenchmarkTest01763.sarif,01763,False,328,False,,TN
cleaned_BenchmarkTest01764.sarif,01764,False,328,False,,TN
cleaned_BenchmarkTest01765.sarif,01765,True,328,False,,FN_Missed
cleaned_BenchmarkTest01766.sarif,01766,True,328,False,,FN_Missed
cleaned_BenchmarkTest01767.sarif,01767,False,79,False,,TN
cleaned_BenchmarkTest01768.sarif,01768,False,79,False,,TN
cleaned_BenchmarkTest01769.sarif,01769,False,79,False,,TN
cleaned_BenchmarkTest01770.sarif,01770,False,79,False,,TN
cleaned_BenchmarkTest01771.sarif,01771,False,79,False,,TN
cleaned_BenchmarkTest01772.sarif,01772,False,79,False,,TN
cleaned_BenchmarkTest01773.sarif,01773,False,79,False,,TN
cleaned_BenchmarkTest01774.sarif,01774,False,79,False,,TN
cleaned_BenchmarkTest01775.sarif,01775,False,79,False,,TN
cleaned_BenchmarkTest01776.sarif,01776,False,79,False,,TN
cleaned_BenchmarkTest01777.sarif,01777,False,79,False,,TN
cleaned_BenchmarkTest01778.sarif,01778,False,78,False,,TN
cleaned_BenchmarkTest01779.sarif,01779,False,78,False,,TN
cleaned_BenchmarkTest01780.sarif,01780,False,78,True,78,FP
cleaned_BenchmarkTest01781.sarif,01781,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01782.sarif,01782,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01783.sarif,01783,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01784.sarif,01784,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01785.sarif,01785,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01786.sarif,01786,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01787.sarif,01787,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01788.sarif,01788,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01789.sarif,01789,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01790.sarif,01790,False,79,False,,TN
cleaned_BenchmarkTest01791.sarif,01791,False,78,True,78,FP
cleaned_BenchmarkTest01792.sarif,01792,False,78,True,78,FP
cleaned_BenchmarkTest01793.sarif,01793,False,78,True,78,FP
cleaned_BenchmarkTest01794.sarif,01794,False,78,True,78,FP
cleaned_BenchmarkTest01795.sarif,01795,False,78,True,78,FP
cleaned_BenchmarkTest01796.sarif,01796,False,78,True,78,FP
cleaned_BenchmarkTest01797.sarif,01797,False,330,True,352,FP
cleaned_BenchmarkTest01798.sarif,01798,False,330,True,352,FP
cleaned_BenchmarkTest01799.sarif,01799,False,330,True,352,FP
cleaned_BenchmarkTest01800.sarif,01800,False,330,True,352,FP
cleaned_BenchmarkTest01801.sarif,01801,False,330,True,352,FP
cleaned_BenchmarkTest01802.sarif,01802,False,501,False,,TN
cleaned_BenchmarkTest01803.sarif,01803,False,89,False,,TN
cleaned_BenchmarkTest01804.sarif,01804,False,89,False,,TN
cleaned_BenchmarkTest01805.sarif,01805,False,89,False,,TN
cleaned_BenchmarkTest01806.sarif,01806,False,89,False,,TN
cleaned_BenchmarkTest01807.sarif,01807,False,89,False,,TN
cleaned_BenchmarkTest01808.sarif,01808,False,89,False,,TN
cleaned_BenchmarkTest01809.sarif,01809,False,89,False,,TN
cleaned_BenchmarkTest01810.sarif,01810,False,89,False,,TN
cleaned_BenchmarkTest01811.sarif,01811,False,89,False,,TN
cleaned_BenchmarkTest01812.sarif,01812,False,89,False,,TN
cleaned_BenchmarkTest01813.sarif,01813,False,89,False,,TN
cleaned_BenchmarkTest01814.sarif,01814,False,89,False,,TN
cleaned_BenchmarkTest01815.sarif,01815,False,89,False,,TN
cleaned_BenchmarkTest01816.sarif,01816,False,89,False,,TN
cleaned_BenchmarkTest01817.sarif,01817,False,89,False,,TN
cleaned_BenchmarkTest01818.sarif,01818,False,89,False,,TN
cleaned_BenchmarkTest01819.sarif,01819,False,89,False,,TN
cleaned_BenchmarkTest01820.sarif,01820,False,89,False,,TN
cleaned_BenchmarkTest01821.sarif,01821,False,643,False,,TN
cleaned_BenchmarkTest01822.sarif,01822,True,327,True,"326, 352, 1004",FN_WrongCWE
cleaned_BenchmarkTest01823.sarif,01823,True,327,True,"326, 352, 1004",FN_WrongCWE
cleaned_BenchmarkTest01824.sarif,01824,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest01825.sarif,01825,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest01826.sarif,01826,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest01827.sarif,01827,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest01828.sarif,01828,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest01829.sarif,01829,True,327,True,"326, 352, 1004",FN_WrongCWE
cleaned_BenchmarkTest01830.sarif,01830,True,327,True,"326, 352, 1004",FN_WrongCWE
cleaned_BenchmarkTest01831.sarif,01831,True,90,True,"79, 90, 352, 1004",TP
cleaned_BenchmarkTest01832.sarif,01832,True,90,True,"79, 90, 352, 1004",TP
cleaned_BenchmarkTest01833.sarif,01833,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest01834.sarif,01834,False,22,True,"22, 352, 1004",FP
cleaned_BenchmarkTest01835.sarif,01835,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest01836.sarif,01836,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest01837.sarif,01837,False,22,True,"22, 352, 1004",FP
cleaned_BenchmarkTest01838.sarif,01838,False,22,True,"22, 352, 1004",FP
cleaned_BenchmarkTest01839.sarif,01839,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest01840.sarif,01840,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest01841.sarif,01841,False,22,True,"22, 352, 1004",FP
cleaned_BenchmarkTest01842.sarif,01842,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01843.sarif,01843,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01844.sarif,01844,True,328,True,"328, 352, 1004",TP
cleaned_BenchmarkTest01845.sarif,01845,True,328,True,"328, 352, 1004",TP
cleaned_BenchmarkTest01846.sarif,01846,True,328,True,"328, 352, 1004",TP
cleaned_BenchmarkTest01847.sarif,01847,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest01848.sarif,01848,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest01849.sarif,01849,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest01850.sarif,01850,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest01851.sarif,01851,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest01852.sarif,01852,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest01853.sarif,01853,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01854.sarif,01854,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01855.sarif,01855,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01856.sarif,01856,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01857.sarif,01857,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01858.sarif,01858,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01859.sarif,01859,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01860.sarif,01860,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest01861.sarif,01861,True,614,True,"352, 614, 1004",TP
cleaned_BenchmarkTest01862.sarif,01862,False,614,True,"352, 1004",FP
cleaned_BenchmarkTest01863.sarif,01863,False,614,True,"352, 1004",FP
cleaned_BenchmarkTest01864.sarif,01864,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest01865.sarif,01865,False,78,True,"78, 352, 1004",FP
cleaned_BenchmarkTest01866.sarif,01866,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest01867.sarif,01867,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest01868.sarif,01868,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest01869.sarif,01869,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest01870.sarif,01870,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest01871.sarif,01871,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest01872.sarif,01872,True,501,True,"79, 352, 501, 1004",TP
cleaned_BenchmarkTest01873.sarif,01873,False,501,True,"79, 352, 501, 1004",FP
cleaned_BenchmarkTest01874.sarif,01874,True,501,True,"79, 352, 501, 1004",TP
cleaned_BenchmarkTest01875.sarif,01875,True,501,True,"79, 352, 501, 1004",TP
cleaned_BenchmarkTest01876.sarif,01876,True,501,True,"79, 352, 501, 1004",TP
cleaned_BenchmarkTest01877.sarif,01877,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01878.sarif,01878,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01879.sarif,01879,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01880.sarif,01880,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01881.sarif,01881,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01882.sarif,01882,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01883.sarif,01883,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01884.sarif,01884,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01885.sarif,01885,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01886.sarif,01886,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01887.sarif,01887,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01888.sarif,01888,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01889.sarif,01889,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01890.sarif,01890,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01891.sarif,01891,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01892.sarif,01892,True,643,True,"79, 352, 643, 1004",TP
cleaned_BenchmarkTest01893.sarif,01893,False,643,True,"79, 352, 643, 1004",FP
cleaned_BenchmarkTest01894.sarif,01894,True,643,True,"79, 352, 643, 1004",TP
cleaned_BenchmarkTest01895.sarif,01895,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01896.sarif,01896,False,327,False,,TN
cleaned_BenchmarkTest01897.sarif,01897,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01898.sarif,01898,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01899.sarif,01899,False,327,False,,TN
cleaned_BenchmarkTest01900.sarif,01900,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01901.sarif,01901,False,327,False,,TN
cleaned_BenchmarkTest01902.sarif,01902,True,90,True,"79, 90",TP
cleaned_BenchmarkTest01903.sarif,01903,False,90,True,"79, 90",FP
cleaned_BenchmarkTest01904.sarif,01904,True,22,True,22,TP
cleaned_BenchmarkTest01905.sarif,01905,False,22,True,22,FP
cleaned_BenchmarkTest01906.sarif,01906,True,22,True,22,TP
cleaned_BenchmarkTest01907.sarif,01907,True,22,True,22,TP
cleaned_BenchmarkTest01908.sarif,01908,True,22,False,,FN_Missed
cleaned_BenchmarkTest01909.sarif,01909,False,90,True,"79, 90",FP
cleaned_BenchmarkTest01910.sarif,01910,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01911.sarif,01911,True,328,True,328,TP
cleaned_BenchmarkTest01912.sarif,01912,False,328,False,,TN
cleaned_BenchmarkTest01913.sarif,01913,False,328,False,,TN
cleaned_BenchmarkTest01914.sarif,01914,False,79,True,79,FP
cleaned_BenchmarkTest01915.sarif,01915,False,79,True,79,FP
cleaned_BenchmarkTest01916.sarif,01916,True,79,True,79,TP
cleaned_BenchmarkTest01917.sarif,01917,False,79,True,79,FP
cleaned_BenchmarkTest01918.sarif,01918,False,79,True,79,FP
cleaned_BenchmarkTest01919.sarif,01919,True,79,True,79,TP
cleaned_BenchmarkTest01920.sarif,01920,True,79,True,79,TP
cleaned_BenchmarkTest01921.sarif,01921,True,79,True,79,TP
cleaned_BenchmarkTest01922.sarif,01922,True,79,True,79,TP
cleaned_BenchmarkTest01923.sarif,01923,True,79,True,79,TP
cleaned_BenchmarkTest01924.sarif,01924,False,79,True,79,FP
cleaned_BenchmarkTest01925.sarif,01925,True,79,True,79,TP
cleaned_BenchmarkTest01926.sarif,01926,True,79,True,79,TP
cleaned_BenchmarkTest01927.sarif,01927,True,79,True,79,TP
cleaned_BenchmarkTest01928.sarif,01928,True,78,True,78,TP
cleaned_BenchmarkTest01929.sarif,01929,True,78,True,78,TP
cleaned_BenchmarkTest01930.sarif,01930,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01931.sarif,01931,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01932.sarif,01932,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01933.sarif,01933,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01934.sarif,01934,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01935.sarif,01935,False,614,True,352,FP
cleaned_BenchmarkTest01936.sarif,01936,True,78,True,78,TP
cleaned_BenchmarkTest01937.sarif,01937,False,78,True,78,FP
cleaned_BenchmarkTest01938.sarif,01938,True,78,True,78,TP
cleaned_BenchmarkTest01939.sarif,01939,False,78,True,78,FP
cleaned_BenchmarkTest01940.sarif,01940,True,78,True,78,TP
cleaned_BenchmarkTest01941.sarif,01941,False,78,True,78,FP
cleaned_BenchmarkTest01942.sarif,01942,True,78,True,78,TP
cleaned_BenchmarkTest01943.sarif,01943,False,78,True,78,FP
cleaned_BenchmarkTest01944.sarif,01944,True,78,True,78,TP
cleaned_BenchmarkTest01945.sarif,01945,False,330,True,352,FP
cleaned_BenchmarkTest01946.sarif,01946,False,330,True,352,FP
cleaned_BenchmarkTest01947.sarif,01947,False,330,True,352,FP
cleaned_BenchmarkTest01948.sarif,01948,False,330,True,352,FP
cleaned_BenchmarkTest01949.sarif,01949,False,330,True,352,FP
