# test name,category,real vulnerability,cwe,Benchmark version: 1.2,2016-06-1,Full Category Name
BenchmarkTest01831,ldapi,True,90,,,LDAP Injection
BenchmarkTest01832,ldapi,True,90,,,LDAP Injection
BenchmarkTest01833,pathtraver,True,22,,,Path Traversal
BenchmarkTest01834,pathtraver,False,22,,,Path Traversal
BenchmarkTest01835,pathtraver,True,22,,,Path Traversal
BenchmarkTest01836,pathtraver,True,22,,,Path Traversal
BenchmarkTest01837,pathtraver,False,22,,,Path Traversal
BenchmarkTest01838,pathtraver,False,22,,,Path Traversal
BenchmarkTest01839,pathtraver,True,22,,,Path Traversal
BenchmarkTest01840,pathtraver,True,22,,,Path Traversal
BenchmarkTest01841,pathtraver,False,22,,,Path Traversal
BenchmarkTest01842,weakrand,True,330,,,Weak Randomness
BenchmarkTest01843,weakrand,True,330,,,Weak Randomness
BenchmarkTest01844,hash,True,328,,,Weak Hashing
BenchmarkTest01845,hash,True,328,,,Weak Hashing
BenchmarkTest01846,hash,True,328,,,Weak Hashing
BenchmarkTest01847,hash,False,328,,,Weak Hashing
BenchmarkTest01848,hash,False,328,,,Weak Hashing
BenchmarkTest01849,hash,False,328,,,Weak Hashing
BenchmarkTest01850,cmdi,True,78,,,Command Injection
BenchmarkTest01851,cmdi,True,78,,,Command Injection
BenchmarkTest01852,cmdi,True,78,,,Command Injection
BenchmarkTest01853,weakrand,True,330,,,Weak Randomness
BenchmarkTest01854,weakrand,True,330,,,Weak Randomness
BenchmarkTest01855,weakrand,True,330,,,Weak Randomness
BenchmarkTest01856,weakrand,True,330,,,Weak Randomness
BenchmarkTest01857,weakrand,True,330,,,Weak Randomness
BenchmarkTest01858,weakrand,True,330,,,Weak Randomness
BenchmarkTest01859,weakrand,True,330,,,Weak Randomness
BenchmarkTest01860,weakrand,True,330,,,Weak Randomness
BenchmarkTest01861,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest01862,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest01863,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest01864,cmdi,True,78,,,Command Injection
BenchmarkTest01865,cmdi,False,78,,,Command Injection
BenchmarkTest01866,weakrand,False,330,,,Weak Randomness
BenchmarkTest01867,weakrand,False,330,,,Weak Randomness
BenchmarkTest01868,weakrand,False,330,,,Weak Randomness
BenchmarkTest01869,weakrand,False,330,,,Weak Randomness
BenchmarkTest01870,weakrand,False,330,,,Weak Randomness
BenchmarkTest01871,weakrand,False,330,,,Weak Randomness
BenchmarkTest01872,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest01873,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest01874,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest01875,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest01876,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest01877,sqli,False,89,,,SQL Injection
BenchmarkTest01878,sqli,False,89,,,SQL Injection
BenchmarkTest01879,sqli,False,89,,,SQL Injection
BenchmarkTest01880,sqli,False,89,,,SQL Injection
BenchmarkTest01881,sqli,True,89,,,SQL Injection
BenchmarkTest01882,sqli,True,89,,,SQL Injection
BenchmarkTest01883,sqli,True,89,,,SQL Injection
BenchmarkTest01884,sqli,False,89,,,SQL Injection
BenchmarkTest01885,sqli,False,89,,,SQL Injection
BenchmarkTest01886,sqli,False,89,,,SQL Injection
BenchmarkTest01887,sqli,True,89,,,SQL Injection
BenchmarkTest01888,sqli,True,89,,,SQL Injection
BenchmarkTest01889,sqli,True,89,,,SQL Injection
BenchmarkTest01890,sqli,True,89,,,SQL Injection
BenchmarkTest01891,sqli,True,89,,,SQL Injection
BenchmarkTest01892,xpathi,True,643,,,XPATH Injection
BenchmarkTest01893,xpathi,False,643,,,XPATH Injection
BenchmarkTest01894,xpathi,True,643,,,XPATH Injection
BenchmarkTest01895,crypto,True,327,,,Weak Cryptography
BenchmarkTest01896,crypto,False,327,,,Weak Cryptography
BenchmarkTest01897,crypto,True,327,,,Weak Cryptography
BenchmarkTest01898,crypto,True,327,,,Weak Cryptography
BenchmarkTest01899,crypto,False,327,,,Weak Cryptography
BenchmarkTest01900,crypto,True,327,,,Weak Cryptography
BenchmarkTest01901,crypto,False,327,,,Weak Cryptography
BenchmarkTest01902,ldapi,True,90,,,LDAP Injection
BenchmarkTest01903,ldapi,False,90,,,LDAP Injection
BenchmarkTest01904,pathtraver,True,22,,,Path Traversal
BenchmarkTest01905,pathtraver,False,22,,,Path Traversal
BenchmarkTest01906,pathtraver,True,22,,,Path Traversal
BenchmarkTest01907,pathtraver,True,22,,,Path Traversal
BenchmarkTest01908,pathtraver,True,22,,,Path Traversal
BenchmarkTest01909,ldapi,False,90,,,LDAP Injection
BenchmarkTest01910,weakrand,True,330,,,Weak Randomness
BenchmarkTest01911,hash,True,328,,,Weak Hashing
BenchmarkTest01912,hash,False,328,,,Weak Hashing
BenchmarkTest01913,hash,False,328,,,Weak Hashing
BenchmarkTest01914,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01915,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01916,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01917,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01918,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01919,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01920,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01921,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01922,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01923,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01924,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01925,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01926,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01927,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest01928,cmdi,True,78,,,Command Injection
BenchmarkTest01929,cmdi,True,78,,,Command Injection
BenchmarkTest01930,weakrand,True,330,,,Weak Randomness
BenchmarkTest01931,weakrand,True,330,,,Weak Randomness
BenchmarkTest01932,weakrand,True,330,,,Weak Randomness
BenchmarkTest01933,weakrand,True,330,,,Weak Randomness
BenchmarkTest01934,weakrand,True,330,,,Weak Randomness
BenchmarkTest01935,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest01936,cmdi,True,78,,,Command Injection
BenchmarkTest01937,cmdi,False,78,,,Command Injection
BenchmarkTest01938,cmdi,True,78,,,Command Injection
BenchmarkTest01939,cmdi,False,78,,,Command Injection
BenchmarkTest01940,cmdi,True,78,,,Command Injection
BenchmarkTest01941,cmdi,False,78,,,Command Injection
BenchmarkTest01942,cmdi,True,78,,,Command Injection
BenchmarkTest01943,cmdi,False,78,,,Command Injection
BenchmarkTest01944,cmdi,True,78,,,Command Injection
BenchmarkTest01945,weakrand,False,330,,,Weak Randomness
BenchmarkTest01946,weakrand,False,330,,,Weak Randomness
BenchmarkTest01947,weakrand,False,330,,,Weak Randomness
BenchmarkTest01948,weakrand,False,330,,,Weak Randomness
BenchmarkTest01949,weakrand,False,330,,,Weak Randomness
BenchmarkTest01950,weakrand,False,330,,,Weak Randomness
BenchmarkTest01951,weakrand,False,330,,,Weak Randomness
BenchmarkTest01952,weakrand,False,330,,,Weak Randomness
BenchmarkTest01953,weakrand,False,330,,,Weak Randomness
BenchmarkTest01954,weakrand,False,330,,,Weak Randomness
BenchmarkTest01955,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest01956,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest01957,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest01958,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest01959,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest01960,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest01961,sqli,False,89,,,SQL Injection
BenchmarkTest01962,sqli,True,89,,,SQL Injection
BenchmarkTest01963,sqli,True,89,,,SQL Injection
BenchmarkTest01964,sqli,True,89,,,SQL Injection
BenchmarkTest01965,sqli,False,89,,,SQL Injection
BenchmarkTest01966,sqli,False,89,,,SQL Injection
BenchmarkTest01967,sqli,False,89,,,SQL Injection
BenchmarkTest01968,sqli,False,89,,,SQL Injection
BenchmarkTest01969,sqli,False,89,,,SQL Injection
BenchmarkTest01970,sqli,True,89,,,SQL Injection
BenchmarkTest01971,sqli,True,89,,,SQL Injection
BenchmarkTest01972,sqli,True,89,,,SQL Injection
BenchmarkTest01973,sqli,False,89,,,SQL Injection
BenchmarkTest01974,xpathi,True,643,,,XPATH Injection
BenchmarkTest01975,crypto,False,327,,,Weak Cryptography
BenchmarkTest01976,crypto,False,327,,,Weak Cryptography
BenchmarkTest01977,crypto,False,327,,,Weak Cryptography
BenchmarkTest01978,crypto,True,327,,,Weak Cryptography
BenchmarkTest01979,crypto,False,327,,,Weak Cryptography
BenchmarkTest01980,crypto,True,327,,,Weak Cryptography
BenchmarkTest01981,crypto,True,327,,,Weak Cryptography
BenchmarkTest01982,crypto,False,327,,,Weak Cryptography
BenchmarkTest01983,pathtraver,True,22,,,Path Traversal
BenchmarkTest01984,pathtraver,False,22,,,Path Traversal
BenchmarkTest01985,pathtraver,True,22,,,Path Traversal
BenchmarkTest01986,pathtraver,False,22,,,Path Traversal
BenchmarkTest01987,pathtraver,True,22,,,Path Traversal
BenchmarkTest01988,pathtraver,True,22,,,Path Traversal
BenchmarkTest01989,pathtraver,True,22,,,Path Traversal
BenchmarkTest01990,pathtraver,False,22,,,Path Traversal
BenchmarkTest01991,pathtraver,False,22,,,Path Traversal
BenchmarkTest01992,weakrand,True,330,,,Weak Randomness
BenchmarkTest01993,hash,False,328,,,Weak Hashing
BenchmarkTest01994,hash,False,328,,,Weak Hashing
BenchmarkTest01995,hash,False,328,,,Weak Hashing
BenchmarkTest01996,hash,True,328,,,Weak Hashing
BenchmarkTest01997,hash,True,328,,,Weak Hashing
BenchmarkTest01998,hash,False,328,,,Weak Hashing
BenchmarkTest01999,weakrand,True,330,,,Weak Randomness
BenchmarkTest02000,weakrand,True,330,,,Weak Randomness
BenchmarkTest02001,weakrand,True,330,,,Weak Randomness
BenchmarkTest02002,weakrand,True,330,,,Weak Randomness
BenchmarkTest02003,weakrand,True,330,,,Weak Randomness
BenchmarkTest02004,weakrand,True,330,,,Weak Randomness
BenchmarkTest02005,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest02006,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02007,weakrand,False,330,,,Weak Randomness
BenchmarkTest02008,weakrand,False,330,,,Weak Randomness
BenchmarkTest02009,weakrand,False,330,,,Weak Randomness
BenchmarkTest02010,weakrand,False,330,,,Weak Randomness
BenchmarkTest02011,weakrand,False,330,,,Weak Randomness
BenchmarkTest02012,weakrand,False,330,,,Weak Randomness
BenchmarkTest02013,weakrand,False,330,,,Weak Randomness
BenchmarkTest02014,weakrand,False,330,,,Weak Randomness
BenchmarkTest02015,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02016,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02017,crypto,True,327,,,Weak Cryptography
BenchmarkTest02018,crypto,True,327,,,Weak Cryptography
BenchmarkTest02019,crypto,True,327,,,Weak Cryptography
BenchmarkTest02020,crypto,True,327,,,Weak Cryptography
BenchmarkTest02021,crypto,False,327,,,Weak Cryptography
BenchmarkTest02022,crypto,True,327,,,Weak Cryptography
BenchmarkTest02023,crypto,True,327,,,Weak Cryptography
BenchmarkTest02024,crypto,False,327,,,Weak Cryptography
BenchmarkTest02025,ldapi,False,90,,,LDAP Injection
BenchmarkTest02026,pathtraver,False,22,,,Path Traversal
BenchmarkTest02027,pathtraver,True,22,,,Path Traversal
BenchmarkTest02028,pathtraver,False,22,,,Path Traversal
BenchmarkTest02029,pathtraver,False,22,,,Path Traversal
BenchmarkTest02030,pathtraver,False,22,,,Path Traversal
BenchmarkTest02031,pathtraver,False,22,,,Path Traversal
BenchmarkTest02032,pathtraver,True,22,,,Path Traversal
BenchmarkTest02033,pathtraver,False,22,,,Path Traversal
BenchmarkTest02034,pathtraver,True,22,,,Path Traversal
BenchmarkTest02035,pathtraver,False,22,,,Path Traversal
BenchmarkTest02036,ldapi,True,90,,,LDAP Injection
BenchmarkTest02037,ldapi,True,90,,,LDAP Injection
BenchmarkTest02038,weakrand,True,330,,,Weak Randomness
BenchmarkTest02039,weakrand,True,330,,,Weak Randomness
BenchmarkTest02040,weakrand,True,330,,,Weak Randomness
BenchmarkTest02041,hash,False,328,,,Weak Hashing
BenchmarkTest02042,hash,True,328,,,Weak Hashing
BenchmarkTest02043,hash,False,328,,,Weak Hashing
BenchmarkTest02044,hash,False,328,,,Weak Hashing
BenchmarkTest02045,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02046,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02047,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02048,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02049,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02050,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02051,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02052,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02053,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02054,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02055,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02056,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02057,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02058,cmdi,False,78,,,Command Injection
BenchmarkTest02059,cmdi,True,78,,,Command Injection
BenchmarkTest02060,weakrand,True,330,,,Weak Randomness
BenchmarkTest02061,weakrand,True,330,,,Weak Randomness
BenchmarkTest02062,weakrand,True,330,,,Weak Randomness
BenchmarkTest02063,weakrand,True,330,,,Weak Randomness
BenchmarkTest02064,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02065,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02066,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02067,cmdi,False,78,,,Command Injection
BenchmarkTest02068,cmdi,False,78,,,Command Injection
BenchmarkTest02069,cmdi,False,78,,,Command Injection
BenchmarkTest02070,cmdi,True,78,,,Command Injection
BenchmarkTest02071,weakrand,False,330,,,Weak Randomness
BenchmarkTest02072,weakrand,False,330,,,Weak Randomness
BenchmarkTest02073,weakrand,False,330,,,Weak Randomness
BenchmarkTest02074,weakrand,False,330,,,Weak Randomness
BenchmarkTest02075,weakrand,False,330,,,Weak Randomness
BenchmarkTest02076,weakrand,False,330,,,Weak Randomness
BenchmarkTest02077,weakrand,False,330,,,Weak Randomness
BenchmarkTest02078,weakrand,False,330,,,Weak Randomness
BenchmarkTest02079,weakrand,False,330,,,Weak Randomness
BenchmarkTest02080,weakrand,False,330,,,Weak Randomness
BenchmarkTest02081,weakrand,False,330,,,Weak Randomness
BenchmarkTest02082,weakrand,False,330,,,Weak Randomness
BenchmarkTest02083,weakrand,False,330,,,Weak Randomness
BenchmarkTest02084,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02085,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02086,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02087,sqli,True,89,,,SQL Injection
BenchmarkTest02088,sqli,True,89,,,SQL Injection
BenchmarkTest02089,sqli,False,89,,,SQL Injection
BenchmarkTest02090,sqli,True,89,,,SQL Injection
BenchmarkTest02091,sqli,True,89,,,SQL Injection
BenchmarkTest02092,sqli,True,89,,,SQL Injection
BenchmarkTest02093,sqli,False,89,,,SQL Injection
BenchmarkTest02094,sqli,True,89,,,SQL Injection
BenchmarkTest02095,sqli,False,89,,,SQL Injection
BenchmarkTest02096,sqli,True,89,,,SQL Injection
BenchmarkTest02097,sqli,False,89,,,SQL Injection
BenchmarkTest02098,sqli,False,89,,,SQL Injection
BenchmarkTest02099,sqli,True,89,,,SQL Injection
BenchmarkTest02100,xpathi,True,643,,,XPATH Injection
BenchmarkTest02101,crypto,True,327,,,Weak Cryptography
BenchmarkTest02102,crypto,False,327,,,Weak Cryptography
BenchmarkTest02103,crypto,False,327,,,Weak Cryptography
BenchmarkTest02104,ldapi,False,90,,,LDAP Injection
BenchmarkTest02105,pathtraver,True,22,,,Path Traversal
BenchmarkTest02106,pathtraver,True,22,,,Path Traversal
BenchmarkTest02107,pathtraver,False,22,,,Path Traversal
BenchmarkTest02108,pathtraver,False,22,,,Path Traversal
BenchmarkTest02109,pathtraver,True,22,,,Path Traversal
BenchmarkTest02110,pathtraver,False,22,,,Path Traversal
BenchmarkTest02111,pathtraver,False,22,,,Path Traversal
BenchmarkTest02112,pathtraver,True,22,,,Path Traversal
BenchmarkTest02113,pathtraver,True,22,,,Path Traversal
BenchmarkTest02114,ldapi,False,90,,,LDAP Injection
BenchmarkTest02115,ldapi,False,90,,,LDAP Injection
BenchmarkTest02116,ldapi,False,90,,,LDAP Injection
BenchmarkTest02117,weakrand,True,330,,,Weak Randomness
BenchmarkTest02118,hash,True,328,,,Weak Hashing
BenchmarkTest02119,hash,False,328,,,Weak Hashing
BenchmarkTest02120,hash,False,328,,,Weak Hashing
BenchmarkTest02121,hash,True,328,,,Weak Hashing
BenchmarkTest02122,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02123,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02124,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02125,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02126,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02127,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02128,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02129,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02130,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02131,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02132,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02133,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02134,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02135,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02136,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02137,cmdi,True,78,,,Command Injection
BenchmarkTest02138,weakrand,True,330,,,Weak Randomness
BenchmarkTest02139,weakrand,True,330,,,Weak Randomness
BenchmarkTest02140,weakrand,True,330,,,Weak Randomness
BenchmarkTest02141,weakrand,True,330,,,Weak Randomness
BenchmarkTest02142,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest02143,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02144,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02145,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02146,cmdi,True,78,,,Command Injection
BenchmarkTest02147,cmdi,True,78,,,Command Injection
BenchmarkTest02148,cmdi,False,78,,,Command Injection
BenchmarkTest02149,cmdi,False,78,,,Command Injection
BenchmarkTest02150,cmdi,True,78,,,Command Injection
BenchmarkTest02151,cmdi,True,78,,,Command Injection
BenchmarkTest02152,cmdi,True,78,,,Command Injection
BenchmarkTest02153,cmdi,False,78,,,Command Injection
BenchmarkTest02154,cmdi,True,78,,,Command Injection
BenchmarkTest02155,cmdi,True,78,,,Command Injection
BenchmarkTest02156,cmdi,False,78,,,Command Injection
BenchmarkTest02157,weakrand,False,330,,,Weak Randomness
BenchmarkTest02158,weakrand,False,330,,,Weak Randomness
BenchmarkTest02159,weakrand,False,330,,,Weak Randomness
BenchmarkTest02160,weakrand,False,330,,,Weak Randomness
BenchmarkTest02161,weakrand,False,330,,,Weak Randomness
BenchmarkTest02162,weakrand,False,330,,,Weak Randomness
BenchmarkTest02163,weakrand,False,330,,,Weak Randomness
BenchmarkTest02164,weakrand,False,330,,,Weak Randomness
BenchmarkTest02165,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02166,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02167,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02168,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02169,sqli,True,89,,,SQL Injection
BenchmarkTest02170,sqli,True,89,,,SQL Injection
BenchmarkTest02171,sqli,True,89,,,SQL Injection
BenchmarkTest02172,sqli,False,89,,,SQL Injection
BenchmarkTest02173,sqli,False,89,,,SQL Injection
BenchmarkTest02174,sqli,False,89,,,SQL Injection
BenchmarkTest02175,sqli,False,89,,,SQL Injection
BenchmarkTest02176,sqli,False,89,,,SQL Injection
BenchmarkTest02177,sqli,True,89,,,SQL Injection
BenchmarkTest02178,sqli,True,89,,,SQL Injection
BenchmarkTest02179,sqli,True,89,,,SQL Injection
BenchmarkTest02180,sqli,False,89,,,SQL Injection
BenchmarkTest02181,sqli,True,89,,,SQL Injection
BenchmarkTest02182,sqli,True,89,,,SQL Injection
BenchmarkTest02183,sqli,False,89,,,SQL Injection
BenchmarkTest02184,sqli,False,89,,,SQL Injection
BenchmarkTest02185,sqli,False,89,,,SQL Injection
BenchmarkTest02186,sqli,True,89,,,SQL Injection
BenchmarkTest02187,sqli,True,89,,,SQL Injection
BenchmarkTest02188,sqli,False,89,,,SQL Injection
BenchmarkTest02189,xpathi,True,643,,,XPATH Injection
BenchmarkTest02190,crypto,False,327,,,Weak Cryptography
BenchmarkTest02191,crypto,False,327,,,Weak Cryptography
BenchmarkTest02192,crypto,True,327,,,Weak Cryptography
BenchmarkTest02193,crypto,True,327,,,Weak Cryptography
BenchmarkTest02194,crypto,True,327,,,Weak Cryptography
BenchmarkTest02195,crypto,True,327,,,Weak Cryptography
BenchmarkTest02196,ldapi,True,90,,,LDAP Injection
BenchmarkTest02197,pathtraver,True,22,,,Path Traversal
BenchmarkTest02198,pathtraver,True,22,,,Path Traversal
BenchmarkTest02199,pathtraver,True,22,,,Path Traversal
BenchmarkTest02200,pathtraver,False,22,,,Path Traversal
BenchmarkTest02201,pathtraver,False,22,,,Path Traversal
BenchmarkTest02202,pathtraver,False,22,,,Path Traversal
BenchmarkTest02203,pathtraver,False,22,,,Path Traversal
BenchmarkTest02204,pathtraver,False,22,,,Path Traversal
BenchmarkTest02205,pathtraver,True,22,,,Path Traversal
BenchmarkTest02206,pathtraver,False,22,,,Path Traversal
BenchmarkTest02207,pathtraver,False,22,,,Path Traversal
BenchmarkTest02208,ldapi,True,90,,,LDAP Injection
BenchmarkTest02209,weakrand,True,330,,,Weak Randomness
BenchmarkTest02210,hash,False,328,,,Weak Hashing
BenchmarkTest02211,hash,True,328,,,Weak Hashing
BenchmarkTest02212,hash,True,328,,,Weak Hashing
BenchmarkTest02213,hash,True,328,,,Weak Hashing
BenchmarkTest02214,hash,False,328,,,Weak Hashing
BenchmarkTest02215,hash,False,328,,,Weak Hashing
BenchmarkTest02216,hash,False,328,,,Weak Hashing
BenchmarkTest02217,hash,True,328,,,Weak Hashing
BenchmarkTest02218,hash,False,328,,,Weak Hashing
BenchmarkTest02219,hash,True,328,,,Weak Hashing
BenchmarkTest02220,hash,False,328,,,Weak Hashing
BenchmarkTest02221,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02222,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02223,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02224,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02225,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02226,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02227,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02228,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02229,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02230,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02231,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02232,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02233,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02234,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02235,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02236,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02237,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02238,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02239,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02240,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02241,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02242,cmdi,False,78,,,Command Injection
BenchmarkTest02243,cmdi,True,78,,,Command Injection
BenchmarkTest02244,cmdi,True,78,,,Command Injection
BenchmarkTest02245,weakrand,True,330,,,Weak Randomness
BenchmarkTest02246,weakrand,True,330,,,Weak Randomness
BenchmarkTest02247,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02248,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02249,cmdi,True,78,,,Command Injection
BenchmarkTest02250,cmdi,True,78,,,Command Injection
BenchmarkTest02251,cmdi,True,78,,,Command Injection
BenchmarkTest02252,cmdi,False,78,,,Command Injection
BenchmarkTest02253,cmdi,False,78,,,Command Injection
BenchmarkTest02254,weakrand,False,330,,,Weak Randomness
BenchmarkTest02255,weakrand,False,330,,,Weak Randomness
BenchmarkTest02256,weakrand,False,330,,,Weak Randomness
BenchmarkTest02257,weakrand,False,330,,,Weak Randomness
BenchmarkTest02258,weakrand,False,330,,,Weak Randomness
BenchmarkTest02259,weakrand,False,330,,,Weak Randomness
BenchmarkTest02260,weakrand,False,330,,,Weak Randomness
BenchmarkTest02261,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02262,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02263,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02264,sqli,True,89,,,SQL Injection
BenchmarkTest02265,sqli,False,89,,,SQL Injection
BenchmarkTest02266,sqli,False,89,,,SQL Injection
BenchmarkTest02267,sqli,False,89,,,SQL Injection
BenchmarkTest02268,sqli,False,89,,,SQL Injection
BenchmarkTest02269,sqli,True,89,,,SQL Injection
BenchmarkTest02270,sqli,True,89,,,SQL Injection
BenchmarkTest02271,sqli,False,89,,,SQL Injection
BenchmarkTest02272,sqli,True,89,,,SQL Injection
BenchmarkTest02273,sqli,True,89,,,SQL Injection
BenchmarkTest02274,sqli,False,89,,,SQL Injection
BenchmarkTest02275,sqli,True,89,,,SQL Injection
BenchmarkTest02276,sqli,False,89,,,SQL Injection
BenchmarkTest02277,sqli,True,89,,,SQL Injection
BenchmarkTest02278,sqli,False,89,,,SQL Injection
BenchmarkTest02279,sqli,False,89,,,SQL Injection
BenchmarkTest02280,sqli,False,89,,,SQL Injection
BenchmarkTest02281,sqli,True,89,,,SQL Injection
BenchmarkTest02282,sqli,False,89,,,SQL Injection
BenchmarkTest02283,sqli,False,89,,,SQL Injection
BenchmarkTest02284,sqli,True,89,,,SQL Injection
BenchmarkTest02285,sqli,False,89,,,SQL Injection
BenchmarkTest02286,sqli,True,89,,,SQL Injection
BenchmarkTest02287,sqli,True,89,,,SQL Injection
BenchmarkTest02288,sqli,True,89,,,SQL Injection
BenchmarkTest02289,crypto,False,327,,,Weak Cryptography
